seed,value,params,trial_number,batch_size,n_steps,gamma,lr,ent_coef,cliprange,noptepochs,lamdba,max_grad_norm,vf_coef,cliprange_vf
0,20.0,"{'gamma': 0.995, 'lr': 1.0333778070011338e-05, 'tau': 0.1326455163120762, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 4044, 'train_freq': 694, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'medium'}",85,32,,0.995,1.0333778070011338e-05,0.05,,,,,,
0,18.0,"{'gamma': 0.95, 'lr': 0.0025725848986910935, 'tau': 0.14672562725528365, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 4251, 'train_freq': 43, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",86,32,,0.95,0.0025725848986910935,0.05,,,,,,
0,-14.0,"{'gamma': 0.9999, 'lr': 0.002750229191796445, 'tau': 0.12579424717629614, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8841, 'train_freq': 719, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",87,32,,0.9999,0.002750229191796445,0.5,,,,,,
0,20.0,"{'gamma': 0.9999, 'lr': 0.0028164560093338056, 'tau': 0.06345012543587919, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8387, 'train_freq': 664, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",88,32,,0.9999,0.0028164560093338056,0.5,,,,,,
0,30.0,"{'gamma': 0.9999, 'lr': 0.00926687787374964, 'tau': 0.05188883027960061, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8805, 'train_freq': 863, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",89,32,,0.9999,0.00926687787374964,0.5,,,,,,
0,20.0,"{'gamma': 0.9999, 'lr': 0.00950738215592294, 'tau': 0.09116567729166158, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 7937, 'train_freq': 605, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",90,32,,0.9999,0.00950738215592294,0.5,,,,,,
0,-6.0,"{'gamma': 0.9999, 'lr': 0.004598271388174873, 'tau': 0.17690562164016999, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8015, 'train_freq': 598, 'gradient_steps': 300, 'ent_coef': 0.5, 'net_arch': 'big'}",91,32,,0.9999,0.004598271388174873,0.5,,,,,,
0,-14.0,"{'gamma': 0.9999, 'lr': 0.017149427990665097, 'tau': 0.34991853889818314, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 7969, 'train_freq': 547, 'gradient_steps': 1, 'ent_coef': 0.5, 'net_arch': 'big'}",92,32,,0.9999,0.017149427990665097,0.5,,,,,,
0,26.0,"{'gamma': 0.98, 'lr': 0.004900830388524935, 'tau': 0.17539451451958676, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 7966, 'train_freq': 589, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -50}",93,32,,0.98,0.004900830388524935,auto,,,,,,
0,26.0,"{'gamma': 0.98, 'lr': 0.02850272751082528, 'tau': 0.029633510014219537, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 5439, 'train_freq': 924, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': -50}",94,32,,0.98,0.02850272751082528,auto,,,,,,
0,20.0,"{'gamma': 0.95, 'lr': 0.017306764947757288, 'tau': 0.34695938515383423, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 5334, 'train_freq': 917, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",95,128,,0.95,0.017306764947757288,1.0,,,,,,
0,18.0,"{'gamma': 0.95, 'lr': 0.01688649047477191, 'tau': 0.3404615082988117, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 7308, 'train_freq': 927, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",96,128,,0.95,0.01688649047477191,1.0,,,,,,
0,32.0,"{'gamma': 0.9999, 'lr': 0.015710661479310165, 'tau': 0.3199805293722195, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8817, 'train_freq': 644, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",97,32,,0.9999,0.015710661479310165,0.5,,,,,,
0,42.0,"{'gamma': 0.9999, 'lr': 0.0008153786171955305, 'tau': 0.5038500500413474, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 7371, 'train_freq': 642, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",98,32,,0.9999,0.0008153786171955305,1.0,,,,,,
0,20.0,"{'gamma': 0.9999, 'lr': 0.002724471530026908, 'tau': 0.07658121905346375, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 9399, 'train_freq': 708, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",99,32,,0.9999,0.002724471530026908,0.5,,,,,,
0,-18.0,"{'gamma': 0.9, 'lr': 0.0013841076591404233, 'tau': 0.00018532331159989916, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 1491, 'train_freq': 876, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",100,32,,0.9,0.0013841076591404233,0.5,,,,,,
0,-6.0,"{'gamma': 0.9, 'lr': 0.0007251024876985895, 'tau': 0.00010450913032799075, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 2180, 'train_freq': 881, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",101,32,,0.9,0.0007251024876985895,0.5,,,,,,
0,26.0,"{'gamma': 0.999, 'lr': 0.037357053339775806, 'tau': 0.6042919839058108, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 6499, 'train_freq': 510, 'gradient_steps': 1, 'ent_coef': 0.5, 'net_arch': 'big'}",102,32,,0.999,0.037357053339775806,0.5,,,,,,
42,14.0,"{'gamma': 0.99, 'lr': 0.006635165136205665, 'tau': 0.9236331909138694, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 8166, 'train_freq': 665, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'big'}",0,64,,0.99,0.006635165136205665,0.01,,,,,,
42,-6.0,"{'gamma': 0.98, 'lr': 0.0002601305156981725, 'tau': 0.00037734874380581897, 'batch_size': 16, 'buffer_size': 10000, 'learning_starts': 6139, 'train_freq': 940, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'small'}",1,16,,0.98,0.0002601305156981725,0.5,,,,,,
42,-12.0,"{'gamma': 0.9, 'lr': 0.03463867595523363, 'tau': 0.0008114038276489297, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 2780, 'train_freq': 206, 'gradient_steps': 10, 'ent_coef': 0.1, 'net_arch': 'small'}",2,32,,0.9,0.03463867595523363,0.1,,,,,,
42,-6.0,"{'gamma': 0.95, 'lr': 0.04533184183774993, 'tau': 0.3074473517590783, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 8968, 'train_freq': 470, 'gradient_steps': 10, 'ent_coef': 0.1, 'net_arch': 'big'}",3,32,,0.95,0.04533184183774993,0.1,,,,,,
42,6.0,"{'gamma': 0.9, 'lr': 0.39710722715858593, 'tau': 0.018006566451200665, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 7379, 'train_freq': 163, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'medium'}",4,256,,0.9,0.39710722715858593,0.5,,,,,,
42,6.0,"{'gamma': 0.999, 'lr': 0.008427838817071456, 'tau': 0.011819578325829368, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 8808, 'train_freq': 574, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'small'}",5,256,,0.999,0.008427838817071456,0.5,,,,,,
42,26.0,"{'gamma': 0.99, 'lr': 0.43335166955446164, 'tau': 0.03685361671973601, 'batch_size': 32, 'buffer_size': 100000, 'learning_starts': 8707, 'train_freq': 951, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'small'}",6,32,,0.99,0.43335166955446164,1.0,,,,,,
42,-10.0,"{'gamma': 0.99, 'lr': 0.0016002662567097127, 'tau': 0.01926306080445907, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 8370, 'train_freq': 982, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'small'}",7,64,,0.99,0.0016002662567097127,1.0,,,,,,
42,20.0,"{'gamma': 0.9999, 'lr': 0.2104761342605592, 'tau': 0.08719156229177255, 'batch_size': 16, 'buffer_size': 10000, 'learning_starts': 4089, 'train_freq': 877, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'small'}",8,16,,0.9999,0.2104761342605592,0.5,,,,,,
42,-18.0,"{'gamma': 0.99, 'lr': 0.00039763482486001504, 'tau': 0.028262140755808334, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 1050, 'train_freq': 834, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'medium'}",9,32,,0.99,0.00039763482486001504,0.1,,,,,,
42,2.0,"{'gamma': 0.9999, 'lr': 0.00012156032600114384, 'tau': 0.00043430184732846347, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 6619, 'train_freq': 834, 'gradient_steps': 300, 'ent_coef': 0.01, 'net_arch': 'small'}",10,256,,0.9999,0.00012156032600114384,0.01,,,,,,
42,34.0,"{'gamma': 0.995, 'lr': 0.0009209427142098901, 'tau': 0.016760507067538268, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 6501, 'train_freq': 115, 'gradient_steps': 300, 'ent_coef': 0.001, 'net_arch': 'small'}",11,16,,0.995,0.0009209427142098901,0.001,,,,,,
42,20.0,"{'gamma': 0.98, 'lr': 2.784076262312464e-05, 'tau': 0.19350770231208964, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 387, 'train_freq': 171, 'gradient_steps': 100, 'ent_coef': 0.001, 'net_arch': 'small'}",12,16,,0.98,2.784076262312464e-05,0.001,,,,,,
42,-38.0,"{'gamma': 0.95, 'lr': 0.006739985947619843, 'tau': 0.009750678186116931, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 9490, 'train_freq': 650, 'gradient_steps': 1, 'ent_coef': 0.5, 'net_arch': 'big'}",13,512,,0.95,0.006739985947619843,0.5,,,,,,
42,38.0,"{'gamma': 0.9, 'lr': 1.1341818245569118e-05, 'tau': 0.0006805303129019221, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 1063, 'train_freq': 326, 'gradient_steps': 10, 'ent_coef': 0.05, 'net_arch': 'medium'}",14,128,,0.9,1.1341818245569118e-05,0.05,,,,,,
42,6.0,"{'gamma': 0.9, 'lr': 0.036633529931689356, 'tau': 0.0007770881023440586, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 2291, 'train_freq': 361, 'gradient_steps': 1, 'ent_coef': 0.1, 'net_arch': 'medium'}",15,512,,0.9,0.036633529931689356,0.1,,,,,,
42,-10.0,"{'gamma': 0.9, 'lr': 3.531930019950593e-05, 'tau': 0.0007804672599209957, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 1996, 'train_freq': 386, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'medium'}",16,32,,0.9,3.531930019950593e-05,0.1,,,,,,
42,20.0,"{'gamma': 0.9, 'lr': 0.045539621155378636, 'tau': 0.0017163249664695975, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 1524, 'train_freq': 386, 'gradient_steps': 10, 'ent_coef': 0.1, 'net_arch': 'medium'}",17,32,,0.9,0.045539621155378636,0.1,,,,,,
42,6.0,"{'gamma': 0.95, 'lr': 2.5401943833562653e-05, 'tau': 0.002589789440304058, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 156, 'train_freq': 728, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'medium', 'target_entropy': -100}",18,512,,0.95,2.5401943833562653e-05,auto,,,,,,
42,18.0,"{'gamma': 0.95, 'lr': 0.00032654953205500957, 'tau': 0.002370786836173468, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 2097, 'train_freq': 728, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'medium', 'target_entropy': 'auto'}",19,512,,0.95,0.00032654953205500957,auto,,,,,,
42,4.0,"{'gamma': 0.95, 'lr': 0.0003894673166236141, 'tau': 0.004028096540549942, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 4260, 'train_freq': 731, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -20}",20,512,,0.95,0.0003894673166236141,auto,,,,,,
42,8.0,"{'gamma': 0.95, 'lr': 0.0003574745629552979, 'tau': 0.0031527712167461973, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 4343, 'train_freq': 739, 'gradient_steps': 1, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -20}",21,512,,0.95,0.0003574745629552979,auto,,,,,,
42,26.0,"{'gamma': 0.95, 'lr': 5.0295585202558076e-05, 'tau': 0.004699004008701458, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 4270, 'train_freq': 757, 'gradient_steps': 1, 'ent_coef': 0.05, 'net_arch': 'big'}",22,512,,0.95,5.0295585202558076e-05,0.05,,,,,,
42,26.0,"{'gamma': 0.999, 'lr': 0.003790462197620411, 'tau': 0.0054587157339544955, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 9991, 'train_freq': 569, 'gradient_steps': 1, 'ent_coef': 0.05, 'net_arch': 'big'}",23,128,,0.999,0.003790462197620411,0.05,,,,,,
42,20.0,"{'gamma': 0.995, 'lr': 0.0035172595852082707, 'tau': 0.005686699448049273, 'batch_size': 128, 'buffer_size': 100000, 'learning_starts': 4419, 'train_freq': 601, 'gradient_steps': 1, 'ent_coef': 0.05, 'net_arch': 'big'}",24,128,,0.995,0.0035172595852082707,0.05,,,,,,
42,10.0,"{'gamma': 0.999, 'lr': 0.01123062834586444, 'tau': 0.00018388066440467286, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 3216, 'train_freq': 577, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'big'}",25,32,,0.999,0.01123062834586444,0.1,,,,,,
42,10.0,"{'gamma': 0.999, 'lr': 0.007512456086048807, 'tau': 0.07320846721413252, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 2914, 'train_freq': 585, 'gradient_steps': 10, 'ent_coef': 0.1, 'net_arch': 'big'}",26,32,,0.999,0.007512456086048807,0.1,,,,,,
42,-12.0,"{'gamma': 0.995, 'lr': 0.014495954697332414, 'tau': 0.00012793940363910983, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 3344, 'train_freq': 257, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'big'}",27,32,,0.995,0.014495954697332414,0.1,,,,,,
42,26.0,"{'gamma': 0.995, 'lr': 0.019687507972457444, 'tau': 0.05608927915356506, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 2957, 'train_freq': 4, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'big'}",28,32,,0.995,0.019687507972457444,0.1,,,,,,
42,-12.0,"{'gamma': 0.99, 'lr': 0.018951855680901835, 'tau': 0.0001412384093903718, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 3363, 'train_freq': 277, 'gradient_steps': 10, 'ent_coef': 0.1, 'net_arch': 'medium'}",29,32,,0.99,0.018951855680901835,0.1,,,,,,
42,32.0,"{'gamma': 0.99, 'lr': 0.1172201845212697, 'tau': 0.060198689600152344, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 2835, 'train_freq': 850, 'gradient_steps': 10, 'ent_coef': 0.1, 'net_arch': 'medium'}",30,32,,0.99,0.1172201845212697,0.1,,,,,,
42,-12.0,"{'gamma': 0.99, 'lr': 0.022834421989212504, 'tau': 0.03621425897657881, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 5371, 'train_freq': 837, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'medium'}",31,32,,0.99,0.022834421989212504,0.1,,,,,,
42,10.0,"{'gamma': 0.99, 'lr': 0.0010597891860793162, 'tau': 0.038303353744403995, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 745, 'train_freq': 27, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'medium'}",32,32,,0.99,0.0010597891860793162,0.5,,,,,,
42,4.0,"{'gamma': 0.99, 'lr': 0.0013431124516152138, 'tau': 0.03271112000295717, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 712, 'train_freq': 47, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'medium'}",33,64,,0.99,0.0013431124516152138,0.01,,,,,,
42,-26.0,"{'gamma': 0.99, 'lr': 0.001147313309331782, 'tau': 0.3899671521819112, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 757, 'train_freq': 59, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'small'}",34,64,,0.99,0.001147313309331782,0.5,,,,,,
42,-6.0,"{'gamma': 0.99, 'lr': 0.0017654000094975283, 'tau': 0.040828618926086906, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 5542, 'train_freq': 484, 'gradient_steps': 100, 'ent_coef': 0.01, 'net_arch': 'medium'}",35,64,,0.99,0.0017654000094975283,0.01,,,,,,
42,20.0,"{'gamma': 0.99, 'lr': 0.1068158618289386, 'tau': 0.00020059025061094132, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 922, 'train_freq': 48, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'medium'}",36,32,,0.99,0.1068158618289386,0.5,,,,,,
42,20.0,"{'gamma': 0.99, 'lr': 0.0893131689293308, 'tau': 0.5339120291704818, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 5274, 'train_freq': 886, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'medium'}",37,32,,0.99,0.0893131689293308,0.1,,,,,,
42,32.0,"{'gamma': 0.99, 'lr': 0.0911648463565747, 'tau': 0.2252070924514472, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 9830, 'train_freq': 662, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'medium'}",38,32,,0.99,0.0911648463565747,0.5,,,,,,
42,32.0,"{'gamma': 0.995, 'lr': 0.09324101564720329, 'tau': 0.0002476394442775663, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 1398, 'train_freq': 238, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",39,32,,0.995,0.09324101564720329,0.5,,,,,,
42,-50.0,"{'gamma': 0.995, 'lr': 0.01469810935328474, 'tau': 0.00011978191830004795, 'batch_size': 32, 'buffer_size': 10000, 'learning_starts': 4871, 'train_freq': 299, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'big'}",40,32,,0.995,0.01469810935328474,0.1,,,,,,
42,20.0,"{'gamma': 0.995, 'lr': 0.005328781608689024, 'tau': 0.7795905357503016, 'batch_size': 256, 'buffer_size': 10000, 'learning_starts': 3621, 'train_freq': 235, 'gradient_steps': 100, 'ent_coef': 0.1, 'net_arch': 'big'}",41,256,,0.995,0.005328781608689024,0.1,,,,,,
42,-18.0,"{'gamma': 0.995, 'lr': 0.0043451755137952205, 'tau': 0.00010031555969313735, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 3670, 'train_freq': 248, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",42,256,,0.995,0.0043451755137952205,1.0,,,,,,
42,20.0,"{'gamma': 0.98, 'lr': 0.6841050909112403, 'tau': 0.01154426780422393, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 3777, 'train_freq': 187, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",43,256,,0.98,0.6841050909112403,1.0,,,,,,
42,34.0,"{'gamma': 0.98, 'lr': 0.0006244194977402308, 'tau': 0.6951353625851447, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 7694, 'train_freq': 431, 'gradient_steps': 300, 'ent_coef': 0.5, 'net_arch': 'small'}",44,64,,0.98,0.0006244194977402308,0.5,,,,,,
42,6.0,"{'gamma': 0.995, 'lr': 0.004614508222480238, 'tau': 0.012035824237687504, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 3815, 'train_freq': 126, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'small'}",45,64,,0.995,0.004614508222480238,0.5,,,,,,
42,-38.0,"{'gamma': 0.9999, 'lr': 0.0001468149307274603, 'tau': 0.00939023834664427, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 2448, 'train_freq': 140, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'small'}",46,64,,0.9999,0.0001468149307274603,1.0,,,,,,
42,-16.0,"{'gamma': 0.9999, 'lr': 0.0001881044082210079, 'tau': 0.09868526467504558, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 1585, 'train_freq': 802, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'small'}",47,64,,0.9999,0.0001881044082210079,0.5,,,,,,
42,-18.0,"{'gamma': 0.9999, 'lr': 0.0001672276275020598, 'tau': 0.0012417702715765066, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 7097, 'train_freq': 90, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'small'}",48,64,,0.9999,0.0001672276275020598,0.5,,,,,,
42,-38.0,"{'gamma': 0.9999, 'lr': 0.00016296660154209452, 'tau': 0.37309933630800984, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 4980, 'train_freq': 120, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",49,256,,0.9999,0.00016296660154209452,1.0,,,,,,
42,0.0,"{'gamma': 0.9999, 'lr': 0.00233673552133579, 'tau': 0.14274827493456524, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 4810, 'train_freq': 314, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",50,256,,0.9999,0.00233673552133579,1.0,,,,,,
42,-26.0,"{'gamma': 0.995, 'lr': 0.0022318204782699716, 'tau': 0.0014428811659661764, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 6257, 'train_freq': 522, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",51,256,,0.995,0.0022318204782699716,1.0,,,,,,
42,-6.0,"{'gamma': 0.9999, 'lr': 8.981590049854112e-05, 'tau': 0.0012935904105116438, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 2482, 'train_freq': 89, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'small'}",52,64,,0.9999,8.981590049854112e-05,1.0,,,,,,
42,24.0,"{'lr': 8.633188249089573e-05, 'gamma': 0.9999, 'tau': 0.007505656979071793, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 6005, 'train_freq': 96, 'gradient_steps': 100, 'ent_coef': 0.001, 'net_arch': 'small'}",53,64,,0.9999,8.633188249089573e-05,0.001,,,,,,
42,44.0,"{'gamma': 0.9999, 'lr': 0.00013307798149474138, 'tau': 0.0011734174360166032, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 9374, 'train_freq': 93, 'gradient_steps': 100, 'ent_coef': 0.001, 'net_arch': 'small'}",54,64,,0.9999,0.00013307798149474138,0.001,,,,,,
42,-18.0,"{'gamma': 0.9999, 'lr': 9.678299842271512e-05, 'tau': 0.0012693673164766266, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 4880, 'train_freq': 96, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'small'}",55,64,,0.9999,9.678299842271512e-05,1.0,,,,,,
42,24.0,"{'gamma': 0.9999, 'lr': 0.0006338543937573835, 'tau': 0.00037224026619174646, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5949, 'train_freq': 152, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",56,256,,0.9999,0.0006338543937573835,1.0,,,,,,
42,26.0,"{'gamma': 0.9999, 'lr': 0.0005652062903315622, 'tau': 0.39478117333835605, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 6092, 'train_freq': 535, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",57,256,,0.9999,0.0005652062903315622,1.0,,,,,,
42,-38.0,"{'gamma': 0.9999, 'lr': 0.0006924702071831924, 'tau': 0.4596810213747653, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5804, 'train_freq': 653, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",58,256,,0.9999,0.0006924702071831924,1.0,,,,,,
42,26.0,"{'gamma': 0.9999, 'lr': 1.6128907412202526e-05, 'tau': 0.325480338293617, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 8214, 'train_freq': 523, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",59,256,,0.9999,1.6128907412202526e-05,1.0,,,,,,
42,-2.0,"{'gamma': 0.95, 'lr': 0.002392489902005191, 'tau': 0.4554706722238285, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 6496, 'train_freq': 441, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",60,256,,0.95,0.002392489902005191,1.0,,,,,,
42,30.0,"{'gamma': 0.95, 'lr': 1.7357604455616924e-05, 'tau': 0.02153336367936661, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 4836, 'train_freq': 661, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'big'}",61,16,,0.95,1.7357604455616924e-05,1.0,,,,,,
42,20.0,"{'gamma': 0.95, 'lr': 0.002273895228152266, 'tau': 0.021987149259054903, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 6532, 'train_freq': 638, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'big'}",62,16,,0.95,0.002273895228152266,1.0,,,,,,
42,30.0,"{'gamma': 0.995, 'lr': 5.857548610458251e-05, 'tau': 0.007020092432856283, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 6822, 'train_freq': 618, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'big'}",63,512,,0.995,5.857548610458251e-05,1.0,,,,,,
42,20.0,"{'gamma': 0.9999, 'lr': 5.755731788714065e-05, 'tau': 0.21471375370901727, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 6679, 'train_freq': 621, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'big'}",64,512,,0.9999,5.755731788714065e-05,1.0,,,,,,
42,2.0,"{'gamma': 0.9999, 'lr': 0.009127242814533528, 'tau': 0.21809454823111063, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 7067, 'train_freq': 622, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",65,256,,0.9999,0.009127242814533528,1.0,,,,,,
42,-24.0,"{'gamma': 0.9999, 'lr': 0.00024198576141842067, 'tau': 0.23732431797887765, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 7128, 'train_freq': 615, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",66,512,,0.9999,0.00024198576141842067,1.0,,,,,,
